compound_name,chembl_id
CARBENOXOLONE SODIUM,CHEMBL1697717
naringeninic-acid,CHEMBL66879
GSK1292263,CHEMBL3187503
LB42708,CHEMBL4210419
yohimbine,CHEMBL15245
stavudine,CHEMBL991
ibuprofen,CHEMBL521
icatibant-acetate,CHEMBL2028850
glasdegib,CHEMBL2043437
bentiromide,CHEMBL1200368
tenovin-6,CHEMBL595354
VU0240551,CHEMBL1491962
17-hydroxyprogesterone-caproate,CHEMBL1200848
ibutamoren,CHEMBL13817
CU-CPT-4a,CHEMBL4303728
berberine,CHEMBL295124
GPP-78,CHEMBL568305
SCH-23390,CHEMBL62
NPPB,CHEMBL1256759
UPF-1069,CHEMBL4089840
GNF-2,CHEMBL483847
A-939572,CHEMBL469169
4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,CHEMBL19259
ORY-1001,CHEMBL4593062
cloxyquin,CHEMBL225164
eprosartan,CHEMBL813
triptorelin,CHEMBL1201334
CGK-733,CHEMBL1221601
pyronaridine,CHEMBL35228
WH-4-023,CHEMBL213100
iohexol,CHEMBL1200455
hemin,CHEMBL1200662
flufenamic-acid,CHEMBL23588
fosfructose,CHEMBL1235112
MDL-11939,CHEMBL18972
BMS-182874,CHEMBL267458
AM-251,CHEMBL285932
LH846,CHEMBL4303305
GR-135531,CHEMBL504585
cortodoxone,CHEMBL253144
ML133,CHEMBL1620289
nedaplatin,CHEMBL3137685
S26948,CHEMBL4303501
elvitegravir,CHEMBL204656
AZ20,CHEMBL2325697
olomoucine,CHEMBL280074
cefaclor,CHEMBL680
5-HMF,CHEMBL185885
cholic-acid,CHEMBL205596
propidium-iodide,CHEMBL332935
CGP-71683,CHEMBL17645
GDC-0994,CHEMBL3544964
stemregenin-1,CHEMBL4303221
dolastatin-10,CHEMBL39541
3-methyladenine,CHEMBL292268
bendroflumethiazide,CHEMBL1684
zometapine,CHEMBL174697
AR-A014418,CHEMBL259850
olesoxime,CHEMBL3545254
TC-G-1008,CHEMBL3342358
spizofurone,CHEMBL18098
ditolylguanidine,CHEMBL282433
CP-94253,CHEMBL1570196
progesterone,CHEMBL103
INS316,CHEMBL336296
buparlisib,CHEMBL2017974
R-1479,CHEMBL393857
drotaverine,CHEMBL551978
"1-(1,2-diphenylethyl)piperidine-(+/-)",CHEMBL4303426
tiracizine,CHEMBL1625260
imetit,CHEMBL19439
chloramine-T,CHEMBL1697734
monosodium-alpha-luminol,CHEMBL442329
troxipide,CHEMBL1566956
cyproheptadine,CHEMBL516
dipraglurant,CHEMBL2346738
floctafenine,CHEMBL2105075
SB-269970,CHEMBL282199
SKF-91488,CHEMBL1230270
selamectin,CHEMBL1908325
rifampin,CHEMBL374478
purmorphamine,CHEMBL1221984
moxifloxacin,CHEMBL32
ETP-45658,CHEMBL4303351
CaCCinh-A01,CHEMBL4104747
4-pyrimidinecarbonitrile,CHEMBL3352956
ethenzamide,CHEMBL1483877
Y-39983,CHEMBL3794409
zosuquidar,CHEMBL3907347
APD597,CHEMBL1951032
estramustine-phosphate,CHEMBL1756
veliparib,CHEMBL506871
RWJ-50271,CHEMBL9453
tipiracil,CHEMBL235668
PF-3274167,CHEMBL594828
pretomanid,CHEMBL227875
BMS-309403,CHEMBL247920
teprenone,CHEMBL5314356
BVT-2733,CHEMBL463978
paroxetine,CHEMBL490
CCG-50014,CHEMBL1917204
ethoxzolamide,CHEMBL18
bepotastine,CHEMBL1201758
urapidil,CHEMBL279229
NU-6027,CHEMBL303958
bremelanotide,CHEMBL2070241
ribostamycin-sulfate,CHEMBL3138633
PD-156707,CHEMBL25438
trimethobenzamide,CHEMBL1201256
JNJ-27141491,CHEMBL5290248
lidoflazine,CHEMBL92870
alverine,CHEMBL253371
GSK-J1,CHEMBL3188597
cinepazide,CHEMBL1874750
METHYLPHENIDATE HYDROCHLORIDE,CHEMBL1722
nifenalol,CHEMBL127349
"1,2,3,4,5,6-hexabromocyclohexane",CHEMBL444236
RG4733,CHEMBL4297422
trientine,CHEMBL609
uracil,CHEMBL566
SCH-221510,CHEMBL513136
procaine,CHEMBL569
moguisteine,CHEMBL146980
methotrexate,CHEMBL34259
methylene-blue,CHEMBL191083
DVD-111,CHEMBL4303687
3PO,CHEMBL3105848
tyrphostin-AG-494,CHEMBL56731
rimcazole,CHEMBL275707
"hydroxytacrine-maleate-(R,S)",CHEMBL23455
cyclandelate,CHEMBL1480987
pefloxacin,CHEMBL267648
dichloroacetate,CHEMBL13960
emetine,CHEMBL50588
ixazomib,CHEMBL2141296
bethanechol,CHEMBL1482
4-HQN,CHEMBL266540
amitriptyline,CHEMBL629
Sisomicin (sulfate),CHEMBL2104891
cinanserin,CHEMBL18786
KX2-391,CHEMBL571546
tamoxifen,CHEMBL83
DDR1-IN-1,CHEMBL3421914
napabucasin,CHEMBL64130
homoveratrylamine,CHEMBL26019
megestrol-acetate,CHEMBL1201139
mizoribine,CHEMBL245019
sodium-tanshinone-II-A-sulfonate,CHEMBL1621346
GW-843682X,CHEMBL514499
edaglitazone,CHEMBL3990804
DPCPX,CHEMBL183
palmitoylcarnitine,CHEMBL301722
KPT-276,CHEMBL4303237
AZD8186,CHEMBL3408248
KY02111,CHEMBL3186128
trovafloxacin,CHEMBL428
curcumin,CHEMBL140
SB-756050,CHEMBL4303545
N-salicoylaminophenol,CHEMBL389507
Ro-3,CHEMBL494772
Ginkgolide A,CHEMBL465161
guanidinoethyldisulfide-bicarbonate,CHEMBL105278
TC-S-7006,CHEMBL200381
DAU-5884,CHEMBL1316949
SB-939,CHEMBL1851943
nelfinavir,CHEMBL584
aurora-a-inhibitor-i,CHEMBL502124
pramoxine,CHEMBL1198
fosbretabulin,CHEMBL1206232
ML130,CHEMBL1412853
kainic-acid,CHEMBL275040
valganciclovir,CHEMBL1201314
SIB-1757,CHEMBL1427311
oxyclozanide,CHEMBL2105450
U-54494A,CHEMBL1711959
SU16f,CHEMBL149201
ZD-7155,CHEMBL159096
CPI-360,CHEMBL3605456
ozagrel,CHEMBL11662
SK&F-10047-(+),CHEMBL74019
GW-441756,CHEMBL176544
fulvestrant,CHEMBL1358
niraparib,CHEMBL1094636
PF-573228,CHEMBL514554
polidocanol,CHEMBL1231723
sodium-gluconate,CHEMBL464345
mericitabine,CHEMBL562967
erythrosine,CHEMBL1332616
SM-21,CHEMBL45951
LY2157299,CHEMBL2364611
sulpiride,CHEMBL26
necrostatin-2,CHEMBL370438
K-Ras(G12C)-inhibitor-12,CHEMBL4293433
ipragliflozin-L-proline,CHEMBL2018096
merbarone,CHEMBL1765797
isavuconazole,CHEMBL409153
diphenylpyraline,CHEMBL1492
CY208-243,CHEMBL313737
imidafenacin,CHEMBL53366
mesna,CHEMBL975
solamargine,CHEMBL443114
DMeOB,CHEMBL3334989
haloperidol-decanoate,CHEMBL1200986
pramiracetam,CHEMBL159776
ANA-12,CHEMBL4303548
bemegride,CHEMBL1214192
NAN-190,CHEMBL8618
PHA-665752,CHEMBL450786
tanshinone-I,CHEMBL363535
NADPH,CHEMBL407009
FPL-64176,CHEMBL93655
timofibrate,CHEMBL2106730
cilnidipine,CHEMBL452076
PJ-34,CHEMBL372303
KHS-101,CHEMBL3186037
"[sar9,met(o2)11]-substance-p",CHEMBL1651026
ivermectin,CHEMBL6067487
CW-008,CHEMBL4303707
NIDA-41020,CHEMBL160723
TRIAMCINOLONE ACETONIDE,CHEMBL1504
GMX1778,CHEMBL17289
priralfinamide,CHEMBL2107771
zoniporide,CHEMBL355862
tasquinimod,CHEMBL2107784
3-anilinopropan-1-ol,CHEMBL2357012
teroxirone,CHEMBL453863
L-arginine,CHEMBL1485
vitamin-B12,CHEMBL5308454
TP-003,CHEMBL4303606
apabetalone,CHEMBL2393130
phenylbenzimidazole-sulfonic-acid,CHEMBL1987518
alcaftadine,CHEMBL1201747
seclazone,CHEMBL2105593
itacitinib,CHEMBL3622820
BNTX,CHEMBL252172
BRD7389,CHEMBL4303592
lofepramine,CHEMBL87708
NK-252,CHEMBL4164286
ezetimibe,CHEMBL1138
DPO-1,CHEMBL1088844
2-methyl-5-nitrophenol,CHEMBL4303614
estrone,CHEMBL1405
NSC-697923,CHEMBL1698008
BIX-02188,CHEMBL4303171
PF-03084014,CHEMBL1770916
adoprazine,CHEMBL221692
GR-79236,CHEMBL2163568
nevirapine,CHEMBL57
NS_EX3r2,
R306465,CHEMBL609583
ravuconazole,CHEMBL294029
GSK2330672,CHEMBL2387408
GSK-3-inhibitor-IX,CHEMBL2178734
ITE,CHEMBL1324296
alectinib,CHEMBL1738797
EVP4593,CHEMBL522502
3-hydroxy-3-phenylpentanamide,CHEMBL4303634
Endoxifen HCl,CHEMBL1093458
telatinib,CHEMBL2079588
HA-966-(S)-(-),CHEMBL1564377
primidone,CHEMBL856
Oridonin (Isodonol),CHEMBL4303503
medroxyprogesterone,CHEMBL1390
cilomilast,CHEMBL27220
potassium-canrenoate,CHEMBL1616951
9-anthracenecarboxylic-acid,CHEMBL1513985
NE-100,CHEMBL521582
tridihexethyl,CHEMBL1201354
naphazoline,CHEMBL761
PPY-A,CHEMBL1235103
altinicline,CHEMBL111659
SB-218795,CHEMBL9843
apremilast,CHEMBL514800
benfluorex,CHEMBL400599
tretinoin,CHEMBL38
PF-4708671,CHEMBL2134202
retinaldehyde,CHEMBL81379
"2,4-dinitrophenol",CHEMBL273386
SB-612111,CHEMBL559569
anamorelin,CHEMBL2110579
luteolin,CHEMBL151
SR-2640,CHEMBL18132
TBA-354,CHEMBL1630563
cyclobenzaprine,CHEMBL669
citalopram,CHEMBL549
LY2090314,CHEMBL362558
cefminox,CHEMBL1276342
tanaproget,CHEMBL539163
TC-I-2014,CHEMBL1650511
ASP3026,CHEMBL3545360
2-methylimidazole,CHEMBL293391
ZK-164015,CHEMBL184074
apoptosis-activator-II,CHEMBL375126
metoclopramide,CHEMBL86
bisacodyl,CHEMBL942
ciprofloxacin,CHEMBL8
DMAB-anabaseine,CHEMBL1165368
taltirelin,CHEMBL2107016
sodium-danshensu,CHEMBL3392011
chlorthalidone,CHEMBL1055
felbamate,CHEMBL1094
GW-1100,CHEMBL4303679
benzo[d]thiazole-2(3H)-thione,CHEMBL111654
tiotidine,CHEMBL269646
hexaminolevulinate,CHEMBL1201784
costunolide,CHEMBL86416
quinpirol-(-),CHEMBL240773
SB-747651A,CHEMBL188434
phenindione,CHEMBL711
PMPA,CHEMBL483
2-(1-adamantylamino)benzoic-acid,CHEMBL4303278
clofarabine,CHEMBL1750
L-lysine,CHEMBL8085
ergocalciferol,CHEMBL1536
MK-8245,CHEMBL1938870
tizanidine,CHEMBL1079
RBC8,CHEMBL3929074
methylthiouracil,CHEMBL1330588
INS316,CHEMBL336296
ruxolitinib-(S),CHEMBL1287854
CU-T12-9,CHEMBL4303210
2-aminobenzenesulfonamide,CHEMBL6705
droxidopa,CHEMBL2103827
NCS-382,CHEMBL472694
ICI-63197,CHEMBL1485629
NSC-23766,CHEMBL257119
YM-750,CHEMBL4303529
matrine,CHEMBL204860
BX-912,CHEMBL3916849
U-18666A,CHEMBL2354929
fenbufen,CHEMBL277522
JZL-184,CHEMBL576786
SHP099,CHEMBL4060033
PIK-75,CHEMBL393525
amidopyrine,CHEMBL288470
melperone,CHEMBL1531134
triflupromazine,CHEMBL570
diphemanil,CHEMBL1201340
daphnetin,CHEMBL244948
SNG-1153,CHEMBL4303319
pranlukast,CHEMBL21333
walrycin-B,CHEMBL1096283
cephradine,CHEMBL1604
ombitasvir,CHEMBL3127326
prenylamine,CHEMBL24072
X-77,CHEMBL451270
gabapentin,CHEMBL940
lansoprazole,CHEMBL480
nalfurafine,CHEMBL267495
capsaicin,CHEMBL294199
GSK1562590,CHEMBL4303706
oncrasin-1,CHEMBL1775048
pantothenic-acid,CHEMBL1594
BTS-54505,CHEMBL1597911
PF-8380,CHEMBL3186509
PHP-501,CHEMBL1093534
IU1,CHEMBL1410015
rilpivirine,CHEMBL175691
NS-11021,CHEMBL4303589
mestranol,CHEMBL1201151
Rivaroxaban (Xarelto),CHEMBL3183768
cetirizine,CHEMBL1000
Nandrolone,CHEMBL757
JNJ-16259685,CHEMBL174588
DUP-697,CHEMBL42485
xanthone,CHEMBL186784
mepivacaine,CHEMBL1087
droxinostat,CHEMBL1526649
iodoquinol,CHEMBL86754
GSK0660,CHEMBL592652
lubiprostone,CHEMBL1201134
NVP-BGJ398,CHEMBL1852688
BQ-788,CHEMBL1515091
CX-516,CHEMBL136800
G-15,CHEMBL4303158
NVP-AUY922,CHEMBL252164
oleamide,CHEMBL15927
SRT3190,CHEMBL4303160
evatanepag,CHEMBL563646
tetracycline,CHEMBL1440
TAK-593,CHEMBL2180604
TPPS4,CHEMBL221265
befuraline,CHEMBL1076256
zacopride,CHEMBL18041
pelanserin,CHEMBL2110706
rimonabant,CHEMBL111
delamanid,CHEMBL218650
Ro-48-8071,CHEMBL304858
ZM-306416,CHEMBL150315
toremifene,CHEMBL1655
acrisorcin,CHEMBL1201038
lomeguatrib,CHEMBL339133
seocalcitol,CHEMBL1908376
riluzole,CHEMBL744
clopidogrel,CHEMBL1771
CINPA-1,CHEMBL1622371
CGP-37157,CHEMBL1495071
SKF-96365,CHEMBL1256808
TYLOSIN TARTRATE,CHEMBL3189100
YM-155,CHEMBL2105734
ZD-7114,CHEMBL1788312
alfaxalone,CHEMBL190279
delapril,CHEMBL589583
olmesartan,CHEMBL1516
clopamide,CHEMBL1605650
thiotepa,CHEMBL671
DMH1,CHEMBL2385597
furamidine,CHEMBL24057
thioctic-acid,CHEMBL1234071
acetohydroxamic-acid,CHEMBL734
LX7101,CHEMBL3356433
ADENOSINE TRIPHOSPHATE DISODIUM,CHEMBL2106579
parachlorophenol,CHEMBL57053
linsitinib,CHEMBL1091644
caspofungin,CHEMBL1630575
L-asparagine,CHEMBL58832
rosoxacin,CHEMBL291157
proglumetacin,CHEMBL2105825
VU0155069,CHEMBL492572
NSC-632839,CHEMBL1990474
T-0156,CHEMBL1190161
trichlormethiazide,CHEMBL1054
SB-243213,CHEMBL14460
bitoscanate,CHEMBL2104676
efaroxan,CHEMBL57895
roscovitine,CHEMBL14762
dehydrocholate-acid,CHEMBL514446
ANR-94,CHEMBL4303273
EX-527,CHEMBL420311
8-hydroxy-DPAT,CHEMBL56
lumefantrine,CHEMBL38827
nebivolol,CHEMBL434394
N-methyllidocaine-iodide,CHEMBL1550996
fluphenazine,CHEMBL726
CB-10-277,CHEMBL422037
linopirdine,CHEMBL319111
R547,CHEMBL384304
DL-Adrenaline,CHEMBL1740
LY3000328,CHEMBL3342553
PF-429242,CHEMBL233611
CP-673451,CHEMBL4303508
danazol,CHEMBL1479
MCC950,CHEMBL3183703
PSB-06126,CHEMBL498423
ketorolac,CHEMBL469
medetomidine,CHEMBL77921
GW-0742,CHEMBL38508
IKK-2-inhibitor-V,CHEMBL536151
pyrintegrin,CHEMBL4303620
LY320135,CHEMBL411481
trepibutone,CHEMBL1725880
salicylanilide,CHEMBL82970
S1P1-agonist-III,CHEMBL1938952
paclitaxel,CHEMBL428647
ondansetron,CHEMBL46
manidipine,CHEMBL1085699
AZD1981,CHEMBL1914489
abamectin,CHEMBL3215298
SYM-2081,CHEMBL288166
ABT-751,CHEMBL20684
verbascoside,CHEMBL444478
vesamicol,CHEMBL20943
NXY-059,CHEMBL1627056
ADL5859,CHEMBL494480
CID-16020046,CHEMBL1341792
CH5132799,CHEMBL1684984
CIQ,CHEMBL2397100
phentolamine,CHEMBL597
NVP-AEW541,CHEMBL1614712
tirasemtiv,CHEMBL3039529
SAR405838,CHEMBL2381408
cefodizime,CHEMBL2303613
tofogliflozin,CHEMBL2110731
trimethoprim,CHEMBL22
6-chloromelatonin,CHEMBL34730
aphidicolin,CHEMBL29711
"Cabotegravir (GSK744, GSK1265744)",CHEMBL2403238
PF-04885614,CHEMBL4084106
EI1,CHEMBL3414574
NPS-2143,CHEMBL180672
neohesperidin,CHEMBL506398
fluocinonide,CHEMBL1501
JNJ-7777120,CHEMBL129198
osemozotan,CHEMBL1742408
TU-2100,CHEMBL4303553
WWL-123,CHEMBL4303532
equol,CHEMBL198877
amphotericin-b,CHEMBL267345
acetazolamide,CHEMBL20
NHI-2,CHEMBL3335796
fleroxacin,CHEMBL6273
orotic-acid,CHEMBL1235017
GPi-688,CHEMBL394527
LY288513,CHEMBL333081
Triparanol,CHEMBL187709
6-benzylaminopurine,CHEMBL228862
AK-7,CHEMBL3222141
Sisomicin (sulfate),CHEMBL2104891
amodiaquine,CHEMBL682
ampiroxicam,CHEMBL1566249
"hydrastine-(1R,9S)",CHEMBL1256919
SR-33805,CHEMBL287679
INH1,CHEMBL471411
benzylpenicillin,CHEMBL29
bupicomide,CHEMBL2106646
amonafide,CHEMBL428676
ibandronate,CHEMBL997
eperisone,CHEMBL1902981
BS-181,CHEMBL1801932
PSB-1115,CHEMBL8565
epothilone-D,CHEMBL96172
PF-04217903,CHEMBL2001019
CGP-74514,CHEMBL367625
CK-636,CHEMBL1234574
AZD1080,CHEMBL1969664
CCT137690,CHEMBL1236904
OTS514,CHEMBL3672295
CPI-0610,CHEMBL4303404
SB-268262,CHEMBL4303376
eslicarbazepine-acetate,CHEMBL87992
NVP-BEZ235,CHEMBL1879463
TA-01,CHEMBL4303658
ML323,CHEMBL3182437
tandutinib,CHEMBL124660
dequalinium,CHEMBL333826
YM-244769,CHEMBL4303432
nifedipine,CHEMBL193
JTE-013,CHEMBL1368758
idelalisib,CHEMBL2216870
lomustine,CHEMBL514
sulconazole,CHEMBL1221
PF-04691502,CHEMBL1234354
arcyriaflavin-a,CHEMBL268368
pirodavir,CHEMBL298019
BINA,CHEMBL593013
amezinium,CHEMBL2110922
stepronin,CHEMBL2107531
ampicillin,CHEMBL174
leucylleucine-methyl-ester,CHEMBL3989548
cephalosporin-c-zn,CHEMBL4303474
GW-627368,CHEMBL1628527
sulfisoxazole-acetyl,CHEMBL1200910
carazolol,CHEMBL324665
N6-methyladenosine,CHEMBL383144
exisulind,CHEMBL488025
morniflumate,CHEMBL2105059
phenylpiracetam,CHEMBL348639
ME0328,CHEMBL3092537
pirenperone,CHEMBL18331
benfotiamine,CHEMBL4303665
thiamine-pyrophosphate,CHEMBL1236376
silodosin,CHEMBL24778
landiolol,CHEMBL1742466
ezatiostat,CHEMBL2110585
L-ascorbyl-6-palmitate,CHEMBL3809846
camphor-(+),CHEMBL15768
JAK3-inhibitor-V,CHEMBL154580
8-bromo-cAMP,CHEMBL1626177
PIK-93,CHEMBL1229535
PH-797804,CHEMBL1088751
Remdesivir,CHEMBL4065616
"4,4-pentamethylenepiperidine",CHEMBL2078948
auranofin,CHEMBL1366
trimipramine,CHEMBL644
SC-9,CHEMBL1552551
isoetharine,CHEMBL1201213
picrotoxinin,CHEMBL47244
SLV-319-(+/-),CHEMBL4297432
ZM-241385,CHEMBL113142
caffeic-acid,CHEMBL145
metaproterenol,CHEMBL776
tebipenem,CHEMBL576981
bleomycin,CHEMBL6067493
Naringin (Naringoside),CHEMBL451532
benzoin,CHEMBL190677
cefamandole-nafate,CHEMBL1201218
mephentermine,CHEMBL1201234
robalzotan,CHEMBL1628569
SCH-202676,CHEMBL1188627
CCG-1423,CHEMBL4303616
macitentan,CHEMBL2103873
S-methylcysteine,CHEMBL394875
8-bromo-cGMP,CHEMBL1741141
dinoprostone,CHEMBL548
A-967079,CHEMBL3697701
NVP-231,CHEMBL4303283
fexinidazole,CHEMBL1631694
NKP-1339,CHEMBL4297410
chuanxiongzine,CHEMBL303697
PDE10-IN-1,CHEMBL4303586
amyleine,CHEMBL1740065
furosemide,CHEMBL35
chlorpromazine,CHEMBL71
fluvoxamine,CHEMBL814
etomoxir,CHEMBL2051959
CCT018159,CHEMBL399530
orantinib,CHEMBL274654
DU-728,CHEMBL265628
perphenazine,CHEMBL567
carnitine-(D/L),CHEMBL1697733
GW-542573X,CHEMBL4303385
indirubin-3-monoxime,CHEMBL126077
TC-NTR1-17,CHEMBL508044
LE-135,CHEMBL37708
timolol,CHEMBL499
iniparib,CHEMBL1170047
cafestol,CHEMBL1407645
GSK2334470,CHEMBL1765740
CGP-54626,CHEMBL2391908
MR-948,CHEMBL4303640
H2L-5765834,CHEMBL604677
PPT,CHEMBL441282
TRAM-34,CHEMBL498270
UBP-302,CHEMBL372797
hydrocortisone-valerate,CHEMBL1200562
pranoprofen,CHEMBL367463
MR-16728,CHEMBL1378945
NMS-873,CHEMBL2311578
triciribine,CHEMBL331237
nocodazole,CHEMBL9514
tetramethylthiuram-monosulfide,CHEMBL571700
LY2334737,CHEMBL577711
PACOCF3,CHEMBL99344
obeticholic-acid,CHEMBL266340
cilengitide,CHEMBL429876
etacrynic-acid,CHEMBL456
VE-821,CHEMBL1766779
gonadorelin,CHEMBL1007
AMG-517,CHEMBL229430
tetramisole,CHEMBL277775
UC-112,CHEMBL1527537
ostarine,CHEMBL1738889
CB-5083,CHEMBL3747513
iodipamide,CHEMBL1165268
TESTOSTERONE PROPIONATE,CHEMBL1170
RI-1,CHEMBL1271993
CPP,CHEMBL4297273
oxyquinoline,CHEMBL310555
tafamidis-meglumine,CHEMBL2103837
azapropazone,CHEMBL1565476
metronidazole,CHEMBL137
bromantan,CHEMBL4303520
KB-R7943,CHEMBL5624679
WAY-362450,CHEMBL454138
azelaic-acid,CHEMBL1238
arbutin,CHEMBL232202
L-693403,CHEMBL292477
PHA-680632,CHEMBL363160
2-pyridylethylamine,CHEMBL32813
ML297,CHEMBL2409106
plicamycin,CHEMBL257619
BU-224,CHEMBL13698
toyocamycin,CHEMBL99668
bisoctrizole,CHEMBL2104957
guanfacine,CHEMBL862
idarubicin,CHEMBL1117
zibotentan,CHEMBL1628688
BRL-15572,CHEMBL534232
SPP86,CHEMBL2058538
bitopertin,CHEMBL1171829
colforsin,CHEMBL52606
Ro-19-4605,CHEMBL269366
troventol,
roquinimex,CHEMBL11672
D-4476,CHEMBL410456
acexamic-acid,CHEMBL2105922
indacaterol,CHEMBL1095777
HC-030031,CHEMBL1086310
GKT137831,CHEMBL4303187
bicyclol,CHEMBL482035
licofelone,CHEMBL300982
indoprofen,CHEMBL15870
capecitabine,CHEMBL1773
ONO-4817,CHEMBL4303601
zoxazolamine,CHEMBL472566
rufloxacin,CHEMBL295619
CCMI,CHEMBL271130
BMY-45778,CHEMBL125569
semustine,CHEMBL12948
RAF265,CHEMBL558752
SIB-1553A,CHEMBL47850
GNF-5,CHEMBL1257423
antazoline,CHEMBL1305
omadacycline,CHEMBL1689772
oxotremorine-sesquifumarate,CHEMBL7634
icotinib,CHEMBL2087361
prilocaine,CHEMBL1194
DFB,CHEMBL371811
flumatinib,CHEMBL3545413
AZD3965,CHEMBL3335793
metitepine,CHEMBL93240
rotundine,CHEMBL187892
BMY-14802,CHEMBL60859
PCI-24781,CHEMBL2103863
fosinoprilat,CHEMBL581
TG-02,CHEMBL1944698
indapamide,CHEMBL406
prednisolone-hemisuccinate,CHEMBL485659
HA-14-1,CHEMBL288542
GR-235,CHEMBL1909379
acriflavinium,CHEMBL1184529
A205804,CHEMBL267678
acipimox,CHEMBL345714
mocetinostat,CHEMBL272980
KRN-633,CHEMBL406381
U-0126,CHEMBL34704
spiperone,CHEMBL267930
RS-45041-190,CHEMBL1514276
lipoamide,CHEMBL1403899
medrysone,CHEMBL1201173
SKF-77434,CHEMBL288090
pidotimod,CHEMBL1488165
benproperine,CHEMBL2105910
bupropion,CHEMBL894
octopamine,CHEMBL53929
acyclovir,CHEMBL184
STREPTOMYCIN SULFATE [5mM; 10% aq DMSO + 5mM ethanolamine],CHEMBL63266
ciprofibrate,CHEMBL557555
SB-328437,CHEMBL33227
danusertib,CHEMBL402548
NKY-80,CHEMBL1456284
acetyl-11-keto-beta-boswellic-acid,CHEMBL4303252
QX-222,CHEMBL1354145
meglitinide,CHEMBL149930
hexamethonium,CHEMBL100622
almorexant,CHEMBL455136
GPI-1046,CHEMBL6367
paliperidone,CHEMBL1621
sulfabenzamide,CHEMBL1243
halofuginone,CHEMBL1199540
AIM-100,CHEMBL247070
ONO-8130,CHEMBL3939289
flindokalner,CHEMBL266510
spiradoline,CHEMBL70586
deltarasin,CHEMBL3286929
chlorphensin-carbamate,CHEMBL607710
M-344,CHEMBL140000
JNJ-17203212,CHEMBL254778
proguanil,CHEMBL1377
BIBU-1361,CHEMBL1358485
nuclomedone,CHEMBL2106465
clorsulon,CHEMBL1474129
AS-2444697,CHEMBL3546136
A-987306,CHEMBL1935450
indole-3-carbinol,CHEMBL155625
XL647,CHEMBL3544983
BAY-85-8050,CHEMBL1650467
allopurinol-riboside,CHEMBL1213178
CP-376395,CHEMBL270948
lumacaftor,CHEMBL2103870
cebranopadol,CHEMBL2364605
RS-102221,CHEMBL88402
avridine,CHEMBL2106042
ursodiol,CHEMBL1551
sal003,CHEMBL1340458
TMPH,CHEMBL1413406
A740003,CHEMBL255787
1-hexadecanal,CHEMBL1235338
GR-144053,CHEMBL36326
geranyl-farnesylacetate,CHEMBL2105085
SR-3576,CHEMBL3393599
SRT1720,CHEMBL4639328
SU3327,CHEMBL510038
fexaramine,CHEMBL192966
gambogic-acid,CHEMBL5305342
MK-0893,CHEMBL1933349
topiramate,CHEMBL220492
apocynin,CHEMBL346919
MK-3697,CHEMBL3338865
4-PPBP,CHEMBL325238
WWL-113,CHEMBL4303156
igmesine,CHEMBL2110660
fenretinide,CHEMBL7301
phortress,CHEMBL1793884
BQU57,CHEMBL3927655
vemurafenib,CHEMBL1229517
AC-186,CHEMBL4303689
CHIR-98014,CHEMBL3185148
butabindide,CHEMBL151059
azimilide,CHEMBL123558
SBE-13,CHEMBL1625188
muscimol,CHEMBL273481
Ro-61-8048,CHEMBL134915
carbenicillin,CHEMBL1214
imipramine,CHEMBL11
kaempferol,CHEMBL150
calcium-gluceptate,CHEMBL1237066
COR-170,CHEMBL523577
resveratrol,CHEMBL165
plerixafor,CHEMBL18442
desoximetasone,CHEMBL1766
corosolic-acid,CHEMBL391533
TERBUTALINE HEMISULFATE,CHEMBL1315867
AC-261066,CHEMBL198997
pyrantel-pamoate,CHEMBL1626223
cefadroxil,CHEMBL1644
norepinephrine,CHEMBL1437
ammonium-perfluorocaprylate,CHEMBL172988
PD-407824,CHEMBL214253
coenzyme-A,CHEMBL1213327
TC1,CHEMBL602850
MODAFINIL,CHEMBL1373
PF-02545920,CHEMBL562318
icaritin,CHEMBL498485
E-4031,CHEMBL327980
omeprazole-sulfide,CHEMBL892
CTEP,CHEMBL3410223
PNU-22394,CHEMBL6557
pirenoxine,CHEMBL1372341
simvastatin,CHEMBL1064
GANT-61,CHEMBL471728
CYM-50769,CHEMBL1972527
Y-134,CHEMBL178334
5'-chloro-5'-deoxy-ENBA-(+/-),CHEMBL449575
trihexyphenidyl,CHEMBL1490
climbazole,CHEMBL1437764
PNU-37883,CHEMBL333121
metergoline,CHEMBL19215
YS-035,CHEMBL1329438
floxuridine,CHEMBL917
LY2584702,CHEMBL3545076
belinostat,CHEMBL408513
ufenamate,CHEMBL2105605
7-nitroindazole,CHEMBL247378
vercirnon,CHEMBL2178578
BAY-W-9798,CHEMBL4303598
streptozotocin,CHEMBL1977579
papaverine,CHEMBL19224
terciprazine,CHEMBL2107617
ZOLPIDEM,CHEMBL911
betulinic-acid,CHEMBL269277
SR-95639A,CHEMBL168972
SB-203580,CHEMBL10
RITA,CHEMBL1555354
PRX-08066,CHEMBL4297322
AFN-1252,CHEMBL1652621
ceramide,CHEMBL155886
epomediol,CHEMBL3707255
TH-588,CHEMBL3782004
trametinib,CHEMBL2103875
flumequine,CHEMBL370252
ML141,CHEMBL1370630
AS-252424,CHEMBL379156
SSR128129E,CHEMBL5573036
SEN-1269,CHEMBL2386874
ilepcimide,CHEMBL118478
orteronel,CHEMBL1921976
