rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm
2381.0,CHEMBL1086310,0.0009613090773493,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,HC-030031,False,10000.0,3.83,True,True,0.00027853603516403983,0.10699437515284912
3003.0,CHEMBL1086339,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TCS-5861528,False,10000.0,3.52,True,True,0.0,0.1050990462215701
855.0,CHEMBL1086484,0.0485600980084402,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK9027,False,833.33,2.01,True,True,0.014070123215463437,0.09586696013695281
2387.0,CHEMBL1086580,0.0009315764758599,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,XAV-939,False,1.0,4.88,True,True,0.00026992111502118063,0.11341403766202007
3004.0,CHEMBL1086655,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,UB-165,False,8.33,2.33,True,True,0.0,0.09782342871117634
3005.0,CHEMBL1087,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mepivacaine,False,10000.0,0.81,True,True,0.0,0.0885302029836146
3006.0,CHEMBL1087630,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,oxibendazole,False,10000.0,-0.04,True,True,0.0,0.08333333333333336
1751.0,CHEMBL1087641,0.0090103745729189,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,genz-123346,False,10000.0,9.9,True,True,0.0026107253827291,0.14410613842015166
3007.0,CHEMBL108766,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lauric-acid,False,8.33,2.75,True,True,0.0,0.10039129371484473
1855.0,CHEMBL10878,0.0047199453886066,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,agomelatine,False,8.33,0.82,True,True,0.0013675881209385243,0.08859134262655907
699.0,CHEMBL1088,0.0589705149286055,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mesoridazine,False,1.0,-0.86,True,True,0.01708650610591008,0.07831988261188556
3008.0,CHEMBL108821,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sitafloxacin,False,10000.0,5.19,True,True,0.0,0.11530936659329911
703.0,CHEMBL1088751,0.0586333672563685,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PH-797804,False,1.0,-1.52,True,True,0.016988818714724074,0.07428466617754954
672.0,CHEMBL1088752,0.06319424894033,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,losmapimod,False,1.0,1.3,True,True,0.01831031866831426,0.09152604548789436
3009.0,CHEMBL1088844,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DPO-1,False,10000.0,-0.95,True,True,0.0,0.0777696258253852
2045.0,CHEMBL1088977,0.0024770715544013,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ademetionine,False,10000.0,0.19,True,True,0.0007177230568580834,0.0847395451210565
1026.0,CHEMBL1089,0.0370489877661652,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenelzine,False,10000.0,3.0,True,True,0.010734818179064173,0.10191978478845687
2551.0,CHEMBL1089221,0.0005322524809455,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bendazac,False,8.33,2.21,True,True,0.00015421834583895724,0.09708975299584251
2554.0,CHEMBL1089318,0.000527597963017,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,opicapone,False,1.0,2.55,True,True,0.00015286971510202594,0.09916850085595501
700.0,CHEMBL1090090,0.0588287826045331,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VX-702,False,833.33,-0.33,True,True,0.017045439647128097,0.08156028368794327
484.0,CHEMBL1090479,0.0942196495626202,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK1070916,False,10000.0,1.16,True,True,0.02729982296233084,0.09067009048667157
3010.0,CHEMBL1090771,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,avagacestat,False,1.0,0.74,True,True,0.0,0.0881022254830032
553.0,CHEMBL1091,0.0792277735933405,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydrocortisone-acetate,False,100.0,0.23,True,True,0.022955977896737114,0.08498410369283445
3011.0,CHEMBL1091024,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,miocamycin,False,833.33,3.25,True,True,0.0,0.10344827586206899
2159.0,CHEMBL1091513,0.0018728009769025,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MRK-560,False,8.33,4.08,True,True,0.0005426377125202362,0.10852286622646125
1762.0,CHEMBL1091644,0.0081855093009809,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,linsitinib,False,1.0,1.22,True,True,0.002371723476054464,0.09103692834433849
3012.0,CHEMBL1092581,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nesbuvir,False,1.0,0.34,True,True,0.0,0.08565663976522378
3013.0,CHEMBL1092665,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SP-420,False,10000.0,2.16,True,True,0.0,0.0967840547811201
100.0,CHEMBL1092926,0.4154870948808339,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,NVP-BSK805,True,10000.0,63.29,True,True,0.12038597241694608,0.47053069210075815
2930.0,CHEMBL1093,3.3262186921623e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,articaine,False,833.33,4.27,True,True,9.637605515575127e-06,0.10968451944240647
2429.0,CHEMBL1093059,0.0007940058140625,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bardoxolone,True,10000.0,28.95,True,True,0.00023006048372702973,0.260577158229396
532.0,CHEMBL1093458,0.0826331305293677,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Endoxifen HCl,True,10000.0,57.04,True,True,0.023942668485257092,0.4323184152604549
3014.0,CHEMBL1093534,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PHP-501,False,8.33,1.61,True,True,0.0,0.0934213744191734
3015.0,CHEMBL1093743,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"trans-10,cis-12-conjugated-linoleic-acid",False,10000.0,7.84,True,True,0.0,0.13151137197358767
866.0,CHEMBL1094,0.0483081118416762,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,felbamate,False,8.33,3.53,True,True,0.01399711108080206,0.10516018586451456
923.0,CHEMBL1094636,0.0434044942216231,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,niraparib,False,10000.0,5.55,True,True,0.012576304555583086,0.11751039373930057
127.0,CHEMBL109480,0.3593615831044541,0.1867731344987043,0.0,1.245154229991362,0.0,,Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,tanespimycin,False,10000.0,3.92,True,True,0.10412379629680416,0.10754463193934949
3016.0,CHEMBL1094982,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,inositol-hexanicotinate,False,8.33,3.15,True,True,0.0,0.10283687943262414
1898.0,CHEMBL1095,0.0038743767553266,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ethotoin,False,8.33,4.06,True,True,0.0011225874857397906,0.1084005869405723
3017.0,CHEMBL1095008,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ginsenoside-RE3,False,1.0,1.91,True,True,0.0,0.09525556370750797
714.0,CHEMBL1095097,0.0575656685780164,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eplerenone,False,8.33,2.8,True,True,0.01667945665456533,0.10069699192956715
192.0,CHEMBL1095777,0.3200252381604947,0.2168684790029854,0.0,1.4457898600199028,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,indacaterol,False,8.33,-0.7,True,True,0.09272622415616961,0.07929811689899732
1373.0,CHEMBL1096,0.0226963769833908,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,amlexanox,False,8.33,4.16,True,True,0.006576198026729939,0.10901198337001712
1906.0,CHEMBL1096146,0.00380768955562,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ponesimod,False,10000.0,-0.58,True,True,0.0011032650964686035,0.08003179261433115
3018.0,CHEMBL1096283,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,walrycin-B,False,833.33,12.46,True,True,0.0,0.1597578870139399
130.0,CHEMBL1096380,0.3563649128692725,0.1839526778318788,0.0,1.2263511855458586,0.0,,Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,,False,Relevant pathways: Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,plinabulin,False,8.33,3.39,True,True,0.1032555212896617,0.10430423086329177
2206.0,CHEMBL1096435,0.0017010201546124,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Ro-28-1675,False,10000.0,1.96,True,True,0.0004928648035929263,0.09556126192223038
3019.0,CHEMBL1096562,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,methyl-aminolevulinate,False,10000.0,5.12,True,True,0.0,0.1148813890926877
3020.0,CHEMBL1096842,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pranidipine,False,10000.0,8.67,True,True,0.0,0.13658596233797995
2802.0,CHEMBL1096882,0.0001182655534991,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fludarabine-phosphate,False,833.33,1.79,True,True,3.426704183315485e-05,0.09452188799217415
1959.0,CHEMBL1096885,0.0032587205194655,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,valrubicin,False,8.33,0.16,True,True,0.0009442031856210284,0.08455612619222305
3021.0,CHEMBL1096927,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,levomenol,False,100.0,5.57,True,True,0.0,0.11763267302518957
566.0,CHEMBL1096979,0.0784557577466934,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benserazide,False,8.33,3.19,True,True,0.022732288931267417,0.10308143800440207
3022.0,CHEMBL1097235,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,azosemide,False,833.33,9.99,True,True,0.0,0.14465639520665202
3023.0,CHEMBL1097558,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tenidap,False,833.33,1.99,True,True,0.0,0.09574468085106384
931.0,CHEMBL109783,0.0429381662006804,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A61603,False,1.0,1.13,True,True,0.012441187597780685,0.09048667155783813
1916.0,CHEMBL1098,0.0036933964371329,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bupivacaine,False,1.0,2.92,True,True,0.0010701490541675037,0.10143066764490097
2563.0,CHEMBL1098726,0.0005073533073486,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BMS-688521,False,833.33,1.84,True,True,0.00014700389498651653,0.09482758620689656
