chembl_id,drug_names,smiles,entity_types,entity_ids,max_phase,statuses,is_known_from_kg,n_entities,norm_drug_names,overlap_name_with_known,filter_reason
CHEMBL274654,ORANTINIB,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,protein|pathway|moa,PDGFRB|KDR|PDGFRA|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-9673767|R-HSA-9673770|R-HSA-9674396|R-HSA-9674401|R-HSA-9674403|R-HSA-9674404|R-HSA-9674428|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269|Platelet-derived growth factor receptor inhibitor|Vascular endothelial growth factor receptor 2 inhibitor,3.0,Terminated,False,26,orantinib,False,
CHEMBL276711,SEMAXANIB,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,protein|pathway|moa,KIT|KDR|FLT4|R-HSA-1257604|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-1433557|R-HSA-9670439|R-HSA-4420097|R-HSA-1433559|R-HSA-8866910|R-HSA-9669914|R-HSA-9669917|R-HSA-9669921|R-HSA-9669924|R-HSA-9669926|R-HSA-9669929|R-HSA-9669933|R-HSA-9669934|R-HSA-9669935|R-HSA-9669936|R-HSA-9680187|R-HSA-9856649|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-9673770|Stem cell growth factor receptor inhibitor|Vascular endothelial growth factor receptor inhibitor,3.0,Completed,False,34,semaxanib,False,
CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,protein|pathway|moa,ABL1|BCR|R-HSA-2029482|R-HSA-428890|R-HSA-525793|R-HSA-5663213|R-HSA-5685938|R-HSA-5693565|R-HSA-69231|R-HSA-8939236|R-HSA-8940973|R-HSA-9664422|R-HSA-983231|R-HSA-9841922|R-HSA-9860927|R-HSA-1839117|R-HSA-5654736|R-HSA-8980692|R-HSA-9013026|R-HSA-9013106|R-HSA-9013148|R-HSA-9013149|R-HSA-9013404|R-HSA-9013423|Tyrosine-protein kinase ABL inhibitor|Tyrosine-protein kinase SRC inhibitor,3.0,Not yet recruiting|Completed,False,26,bosutinib,False,
CHEMBL290960,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,moa,DNA inhibitor,,,False,1,nifurtimox,False,
CHEMBL298734,LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,moa,Protein farnesyltransferase inhibitor,,,False,1,lonafarnib,False,
CHEMBL300138,ENZASTAURIN,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,protein|pathway,PRKCB|R-HSA-8939246|R-HSA-418597|R-HSA-114516|R-HSA-1169091|R-HSA-416993|R-HSA-4419969|R-HSA-5099900|R-HSA-5218921|R-HSA-5668599|R-HSA-76005,3.0,Completed,False,11,enzastaurin,False,
CHEMBL3039504,NINTEDANIB ESYLATE,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,protein|pathway|moa,PDGFRB|KDR|FLT4|PDGFRA|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-9673767|R-HSA-9673770|R-HSA-9674396|R-HSA-9674401|R-HSA-9674403|R-HSA-9674404|R-HSA-9674428|R-HSA-4420097|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269|Platelet-derived growth factor receptor inhibitor|Vascular endothelial growth factor receptor inhibitor,4.0,,False,28,nintedanib esylate,False,
CHEMBL3039525,GOLVATINIB,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,protein|pathway,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,1.0,Completed,False,8,golvatinib,False,
CHEMBL3109738,JNJ-26483327,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,protein|pathway,FLT4|R-HSA-195399|R-HSA-9013695|R-HSA-9856530,1.0,Completed,False,4,jnj 26483327,False,
CHEMBL3125702,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,protein|pathway|moa,TP53|R-HSA-5693565|R-HSA-983231|R-HSA-111448|R-HSA-139915|R-HSA-1912408|R-HSA-2559580|R-HSA-2559584|R-HSA-2559585|R-HSA-2559586|R-HSA-3232118|R-HSA-349425|R-HSA-390471|R-HSA-5620971|R-HSA-5628897|R-HSA-5689880|R-HSA-5689896|R-HSA-6785807|R-HSA-6796648|R-HSA-6803204|R-HSA-6803205|R-HSA-6803207|R-HSA-6803211|R-HSA-6804114|R-HSA-6804115|R-HSA-6804116|R-HSA-6804754|R-HSA-6804756|R-HSA-6804757|R-HSA-6804758|R-HSA-6804759|R-HSA-6804760|R-HSA-6811555|R-HSA-69473|R-HSA-69481|R-HSA-69541|R-HSA-69895|R-HSA-8852276|R-HSA-8853884|R-HSA-8941855|R-HSA-8943724|R-HSA-9723905|R-HSA-9725370|R-HSA-9758274|R-HSA-9819196|R-HSA-9833482|R-HSA-6807070|Tumour suppressor p53/oncoprotein Mdm2 inhibitor,2.0,Recruiting,False,48,navtemadlin,False,
CHEMBL3133037,LEQ506,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,protein|pathway,SMO|R-HSA-373080|R-HSA-5610787|R-HSA-5620922|R-HSA-5632684|R-HSA-5635838|R-HSA-165158,1.0,Completed,False,7,leq506,False,
CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,3.0,,False,39,peficitinib,False,
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,moa,Opioid receptors; mu/kappa/delta agonist,,,False,1,benzhydrocodone,False,
CHEMBL3137317,SONIDEGIB PHOSPHATE,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,protein|pathway,SMO|R-HSA-373080|R-HSA-5610787|R-HSA-5620922|R-HSA-5632684|R-HSA-5635838|R-HSA-165158,4.0,,False,7,sonidegib,False,
CHEMBL3186011,EPRENETAPOPT,COCC1(CO)C(=O)C2CCN1CC2,protein|pathway,TP53|R-HSA-5693565|R-HSA-983231|R-HSA-111448|R-HSA-139915|R-HSA-1912408|R-HSA-2559580|R-HSA-2559584|R-HSA-2559585|R-HSA-2559586|R-HSA-3232118|R-HSA-349425|R-HSA-390471|R-HSA-5620971|R-HSA-5628897|R-HSA-5689880|R-HSA-5689896|R-HSA-6785807|R-HSA-6796648|R-HSA-6803204|R-HSA-6803205|R-HSA-6803207|R-HSA-6803211|R-HSA-6804114|R-HSA-6804115|R-HSA-6804116|R-HSA-6804754|R-HSA-6804756|R-HSA-6804757|R-HSA-6804758|R-HSA-6804759|R-HSA-6804760|R-HSA-6811555|R-HSA-69473|R-HSA-69481|R-HSA-69541|R-HSA-69895|R-HSA-8852276|R-HSA-8853884|R-HSA-8941855|R-HSA-8943724|R-HSA-9723905|R-HSA-9725370|R-HSA-9758274|R-HSA-9819196|R-HSA-9833482|R-HSA-6807070,3.0,Completed,False,47,eprenetapopt,False,
CHEMBL3186534,RIVOCERANIB,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,protein|pathway,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,3.0,"Active, not recruiting",False,8,rivoceranib,False,
CHEMBL3287735,GSK2816126,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,protein|pathway,EZH2|R-HSA-212300|R-HSA-9710421|R-HSA-5617472|R-HSA-9609690|R-HSA-3214841|R-HSA-2559580|R-HSA-6807070|R-HSA-8953750,1.0,Terminated,False,9,gsk2816126,False,
CHEMBL3301582,POLATUZUMAB VEDOTIN,,moa,Tubulin inhibitor,,,False,1,polatuzumab vedotin,False,
CHEMBL3301589,ENFORTUMAB VEDOTIN,,moa,Tubulin inhibitor,,,False,1,enfortumab vedotin,False,
CHEMBL3301607,FILGOTINIB,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,3.0,Completed,False,39,filgotinib,False,
CHEMBL3301612,ENCORAFENIB,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,protein|pathway|moa,BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706|Serine/threonine-protein kinase B-raf inhibitor,4.0,,False,18,encorafenib,False,
CHEMBL3348923,TOVORAFENIB,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,protein|pathway,RAF1|BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-9732724|R-HSA-2672351|R-HSA-392517|R-HSA-430116|R-HSA-5621575|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706,3.0,Recruiting,False,23,tovorafenib,False,
CHEMBL3353410,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,osimertinib,False,
CHEMBL3414621,TAZEMETOSTAT,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,protein|pathway,EZH2|R-HSA-212300|R-HSA-9710421|R-HSA-5617472|R-HSA-9609690|R-HSA-3214841|R-HSA-2559580|R-HSA-6807070|R-HSA-8953750,4.0,,False,9,tazemetostat,False,
CHEMBL348475,TARIQUIDAR,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,moa,P-glycoprotein 1 inhibitor,,,False,1,tariquidar,False,
CHEMBL3544910,MOTEXAFIN GADOLINIUM,,moa,Ribonucleoside-diphosphate reductase RR1 inhibitor,,,False,1,motexafin gadolinium,False,
CHEMBL3544983,TESEVATINIB,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,tesevatinib,False,
CHEMBL3545027,XL-281,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,protein|pathway,RAF1|BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-9732724|R-HSA-2672351|R-HSA-392517|R-HSA-430116|R-HSA-5621575|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706,1.0,Completed,False,23,xl 281,False,
CHEMBL3545050,BMS-817378,,protein|pathway,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,1.0,Withdrawn,False,8,bms 817378,False,
CHEMBL3545063,OSIMERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,osimertinib,False,
CHEMBL3545085,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,protein|pathway,ABL1|R-HSA-2029482|R-HSA-428890|R-HSA-525793|R-HSA-5663213|R-HSA-5685938|R-HSA-5693565|R-HSA-69231|R-HSA-8939236|R-HSA-8940973|R-HSA-9664422|R-HSA-983231|R-HSA-9841922|R-HSA-9860927,1.0,Terminated,False,14,xl 228,False,
CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,,moa,Tubulin inhibitor,,,False,1,mirvetuximab soravtansine,False,
CHEMBL3545155,JI-101,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,protein|pathway,PDGFRB|KDR|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269,1.0,Completed,False,16,ji 101,False,
CHEMBL3545215,BMS-911543,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,1.0,Terminated,False,39,bms 911543,False,
CHEMBL3545235,SIMOTINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CC2)C2(C1)OCCO2,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,simotinib,False,
CHEMBL3545236,BPI-9016,,protein|pathway,AXL|R-HSA-4420097,1.0,Completed,False,2,bpi 9016,False,
CHEMBL3545241,AC-430,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,1.0,Completed,False,39,ac 430,False,
CHEMBL3545252,DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,moa,Tubulin inhibitor,,,False,1,docetaxel,False,
CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,rociletinib,False,
CHEMBL3545311,BRIGATINIB,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,moa,Epidermal growth factor receptor erbB1 inhibitor,,,False,1,brigatinib,False,
CHEMBL3545316,RINUCUMAB,,protein|pathway,PDGFRB|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-2028269,2.0,Terminated,False,8,rinucumab,False,
CHEMBL3545328,XL-019,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,protein|pathway,JAK2|R-HSA-5673001|R-HSA-69231|R-HSA-983231|R-HSA-877300|R-HSA-6785807|R-HSA-9674555|R-HSA-9705462|R-HSA-512988|R-HSA-912526|R-HSA-1059683|R-HSA-110056|R-HSA-112411|R-HSA-1170546|R-HSA-1433557|R-HSA-2586552|R-HSA-3214858|R-HSA-5673000|R-HSA-6788467|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-877312|R-HSA-8854691|R-HSA-8984722|R-HSA-9006335|R-HSA-9020591|R-HSA-9020933|R-HSA-9020956|R-HSA-9027276|R-HSA-9027277|R-HSA-9027283|R-HSA-9027284|R-HSA-9649948|R-HSA-9656223|R-HSA-9670439|R-HSA-9679191|R-HSA-9732724|R-HSA-982772,1.0,Terminated,False,39,xl 019,False,
CHEMBL3545365,ALTIRATINIB,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,protein|pathway,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,1.0,Terminated,False,8,altiratinib,False,
CHEMBL3545370,EMACTUZUMAB,,moa,Macrophage colony stimulating factor receptor inhibitor,,,False,1,emactuzumab,False,
CHEMBL3545396,BMS-690514,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,protein|pathway,KDR|FLT4|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768,2.0,Completed,False,10,bms 690514,False,
CHEMBL3545401,X-82,,protein|pathway,PDGFRB|KDR|FLT4|PDGFRA|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-9673767|R-HSA-9673770|R-HSA-9674396|R-HSA-9674401|R-HSA-9674403|R-HSA-9674404|R-HSA-9674428|R-HSA-4420097|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269,2.0,Terminated,False,26,x 82,False,
CHEMBL3545402,XL-820,,protein|pathway,KIT|PDGFRB|KDR|FLT4|PDGFRA|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-5218921|R-HSA-9673767|R-HSA-9673770|R-HSA-9674396|R-HSA-9674401|R-HSA-9674403|R-HSA-9674404|R-HSA-9674428|R-HSA-1433557|R-HSA-9670439|R-HSA-4420097|R-HSA-1433559|R-HSA-8866910|R-HSA-9669914|R-HSA-9669917|R-HSA-9669921|R-HSA-9669924|R-HSA-9669926|R-HSA-9669929|R-HSA-9669933|R-HSA-9669934|R-HSA-9669935|R-HSA-9669936|R-HSA-9680187|R-HSA-9856649|R-HSA-195399|R-HSA-9013695|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269,2.0,Completed,False,43,xl 820,False,
CHEMBL3545403,BMS-833923,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,protein|pathway,SMO|R-HSA-373080|R-HSA-5610787|R-HSA-5620922|R-HSA-5632684|R-HSA-5635838|R-HSA-165158,2.0,Terminated,False,7,bms 833923,False,
CHEMBL3545413,FLUMATINIB,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,protein|pathway|moa,ABL1|R-HSA-2029482|R-HSA-428890|R-HSA-525793|R-HSA-5663213|R-HSA-5685938|R-HSA-5693565|R-HSA-69231|R-HSA-8939236|R-HSA-8940973|R-HSA-9664422|R-HSA-983231|R-HSA-9841922|R-HSA-9860927|Tyrosine-protein kinase ABL inhibitor,3.0,Recruiting,False,15,flumatinib,False,
CHEMBL3545414,RIVOCERANIB MESYLATE,CS(=O)(=O)O.N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,protein|pathway|moa,KDR|R-HSA-5218921|R-HSA-4420097|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|Vascular endothelial growth factor receptor 2 inhibitor,3.0,Recruiting,False,9,rivoceranib,False,
CHEMBL3545427,CM-082,,protein|pathway|moa,FLT3|KIT|PDGFRB|KDR|R-HSA-1257604|R-HSA-186763|R-HSA-186797|R-HSA-2219530|R-HSA-5673001|R-HSA-6811558|R-HSA-109704|R-HSA-9607240|R-HSA-9645135|R-HSA-9702509|R-HSA-9702518|R-HSA-9702569|R-HSA-9702577|R-HSA-9702581|R-HSA-9702590|R-HSA-9702596|R-HSA-9702600|R-HSA-9702605|R-HSA-9702614|R-HSA-9702620|R-HSA-9702624|R-HSA-9702632|R-HSA-9702636|R-HSA-9702998|R-HSA-9703009|R-HSA-9703648|R-HSA-9706369|R-HSA-9706374|R-HSA-9706377|R-HSA-5218921|R-HSA-1433557|R-HSA-9670439|R-HSA-4420097|R-HSA-1433559|R-HSA-8866910|R-HSA-9669914|R-HSA-9669917|R-HSA-9669921|R-HSA-9669924|R-HSA-9669926|R-HSA-9669929|R-HSA-9669933|R-HSA-9669934|R-HSA-9669935|R-HSA-9669936|R-HSA-9680187|R-HSA-9856649|R-HSA-195399|R-HSA-9856530|R-HSA-194306|R-HSA-216083|R-HSA-9673768|R-HSA-2028269|R-HSA-9673770|Platelet-derived growth factor receptor beta inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase receptor FLT3 inhibitor|Vascular endothelial growth factor receptor 2 inhibitor,3.0,Unknown status,False,62,cm 082,False,
CHEMBL3577124,LY-3009120,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,protein|pathway,RAF1|BRAF|R-HSA-5673000|R-HSA-6802946|R-HSA-6802952|R-HSA-6802955|R-HSA-9649948|R-HSA-9656223|R-HSA-9732724|R-HSA-2672351|R-HSA-392517|R-HSA-430116|R-HSA-5621575|R-HSA-5674135|R-HSA-5674499|R-HSA-5675221|R-HSA-6802948|R-HSA-9726840|R-HSA-9726842|R-HSA-1295596|R-HSA-170968|R-HSA-170984|R-HSA-187706,1.0,Terminated,False,23,ly 3009120,False,
CHEMBL359164,TROXACITABINE,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,protein|pathway,POLA1|POLE|POLA2|PRIM1|POLE2|POLD4|PRIM2|POLD3|POLD1|POLE3|POLD2|R-HSA-113501|R-HSA-174411|R-HSA-174430|R-HSA-68952|R-HSA-68962|R-HSA-69091|R-HSA-69166|R-HSA-69183|R-HSA-69205|R-HSA-9710421|R-HSA-110314|R-HSA-5651801|R-HSA-5656169|R-HSA-5685942|R-HSA-5696400|R-HSA-6782135|R-HSA-6782210|R-HSA-174414|R-HSA-174417|R-HSA-5358565|R-HSA-5358606|R-HSA-2564830,2.0,Terminated,False,33,troxacitabine,False,
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,moa,Dihydrofolate reductase inhibitor,,,False,1,pyrimethamine,False,
CHEMBL361506,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,moa,DNA inhibitor|Kinetoplast DNA inhibitor,,,False,2,pentamidine isethionate,False,
CHEMBL3617964,ALVELESTAT,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,protein|pathway,ELANE|R-HSA-6798695|R-HSA-1442490|R-HSA-1474228|R-HSA-1592389|R-HSA-5620971|R-HSA-6803157|R-HSA-977606|R-HSA-9911233,2.0,Completed,False,9,alvelestat,False,
