chembl_id,compound_name,SMILES,found_in,num_proteins,num_pathways,num_moas,proteins_list,pathways_list,moas_list,total_support_count,source_edges,evidence_pubmed_ids,multi_entity_support,support_from_multiple_entity_types
CHEMBL2103876,MAPRACORAT,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,"mechanisms,pathways,proteins",1,8,1,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,Glucocorticoid receptor agonist,10,,,True,True
CHEMBL4072756,AZD-5423,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,"pathways,proteins",1,8,0,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,,9,,,True,True
CHEMBL3545391,ORG-34517,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,"pathways,proteins",1,8,0,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,,9,,,True,True
CHEMBL4297572,ABBV-3373,,"pathways,proteins",2,12,0,NR3C1;TNF,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,,14,,,True,True
CHEMBL3137316,FOSDAGROCORAT,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,"pathways,proteins",1,8,0,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,,9,,,True,True
CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,"mechanisms,pathways,proteins",1,8,1,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,Glucocorticoid receptor agonist,10,,,True,True
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"mechanisms,pathways,proteins",1,8,1,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,Glucocorticoid receptor agonist,10,,,True,True
CHEMBL3666807,VELSECORAT,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,"pathways,proteins",1,8,0,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,,9,,,True,True
CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,"mechanisms,pathways,proteins",1,8,1,NR3C1,R-HSA-3371497;R-HSA-383280;R-HSA-4090294;R-HSA-8849473;R-HSA-8939902;R-HSA-9615017;R-HSA-9679191;R-HSA-9768777,Glucocorticoid receptor agonist,10,,,True,True
CHEMBL2108730,SARILUMAB,,"mechanisms,pathways,proteins",1,6,1,IL6R,R-HSA-1059683;R-HSA-110056;R-HSA-112411;R-HSA-6785807;R-HSA-9616222;R-HSA-9679191,Interleukin-6 receptor alpha subunit antagonist,8,,,True,True
CHEMBL3833307,SATRALIZUMAB,,"pathways,proteins",1,6,0,IL6R,R-HSA-1059683;R-HSA-110056;R-HSA-112411;R-HSA-6785807;R-HSA-9616222;R-HSA-9679191,,7,,,True,True
CHEMBL1237022,TOCILIZUMAB,,"mechanisms,pathways,proteins",1,6,1,IL6R,R-HSA-1059683;R-HSA-110056;R-HSA-112411;R-HSA-6785807;R-HSA-9616222;R-HSA-9679191,Interleukin-6 receptor alpha subunit inhibitor,8,,,True,True
CHEMBL4650406,LEVILIMAB,,"mechanisms,pathways,proteins",1,6,1,IL6R,R-HSA-1059683;R-HSA-110056;R-HSA-112411;R-HSA-6785807;R-HSA-9616222;R-HSA-9679191,Interleukin-6 receptor alpha subunit inhibitor,8,,,True,True
CHEMBL3833343,VOBARILIZUMAB,,"mechanisms,pathways,proteins",1,6,1,IL6R,R-HSA-1059683;R-HSA-110056;R-HSA-112411;R-HSA-6785807;R-HSA-9616222;R-HSA-9679191,Interleukin-6 receptor alpha subunit inhibitor,8,,,True,True
CHEMBL1201580,ADALIMUMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1201581,INFLIXIMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1201831,CERTOLIZUMAB PEGOL,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1201572,ETANERCEPT,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1201833,GOLIMUMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL2107911,ONERCEPT,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL2108887,AFELIMOMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1743057,PEGSUNERCEPT,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL1743054,OZORALIZUMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL2108739,PLACULUMAB,,"mechanisms,pathways,proteins",1,4,1,TNF,R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807,TNF-alpha inhibitor,6,,,True,True
CHEMBL4297863,REMTOLUMAB,,"mechanisms,pathways,proteins",1,6,1,TNF,R-HSA-448424;R-HSA-5357905;R-HSA-5357956;R-HSA-6783783;R-HSA-6785807;R-HSA-9705671,Interleukin 17A inhibitor | TNF-alpha inhibitor,8,,,True,True
CHEMBL1873475,IBRUTINIB,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3707348,ACALABRUTINIB,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4594293,ACALABRUTINIB MALEATE,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O=C(O)/C=C\C(=O)O,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3936761,ZANUBRUTINIB,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL5314649,RITLECITINIB TOSYLATE,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1,"pathways,proteins",1,4,0,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,,5,,,True,True
CHEMBL4650485,PIRTOBRUTINIB,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4650321,ORELABRUTINIB,C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4065122,FENEBRUTINIB,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4085457,RITLECITINIB,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,"pathways,proteins",1,4,0,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,,5,,,True,True
CHEMBL4297866,ABIVERTINIB MALEATE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3702854,RILZABRUTINIB,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4072833,EVOBRUTINIB,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4650338,EDRALBRUTINIB,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4071161,TIRABRUTINIB,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3301600,SPEBRUTINIB BESYLATE,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1.O=S(=O)(O)c1ccccc1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3301625,SPEBRUTINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,"pathways,proteins",1,4,0,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,,5,,,True,True
CHEMBL4163691,POSELTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3900554,BMS-986142,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4594348,ELSUBRUTINIB,C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL4297674,BRANEBRUTINIB,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL3545193,MSC-2364447,,"mechanisms,pathways,proteins",1,4,1,BTK,R-HSA-1236974;R-HSA-416476;R-HSA-418597;R-HSA-9679191,Tyrosine-protein kinase BTK inhibitor,6,,,True,True
CHEMBL521,IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL6,INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL25,ASPIRIN,CC(=O)Oc1ccccc1C(=O)O,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL118,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL1034,DICLOFENAC SODIUM,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1070,NABUMETONE,COc1ccc2cc(CCC(C)=O)ccc2c1,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL1200804,DICLOFENAC POTASSIUM,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL139,DICLOFENAC,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL154,NAPROXEN,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1562610,MECLOFENAMATE SODIUM,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL421,SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL599,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL865,VALDECOXIB,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL1200760,BALSALAZIDE DISODIUM,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1201013,OLSALAZINE SODIUM,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1071,OXAPROZIN,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL704,MESALAMINE,Nc1ccc(O)c(C(=O)O)c1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1200613,TOLMETIN SODIUM,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL1200806,NAPROXEN SODIUM,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL15770,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL2103736,FENOPROFEN CALCIUM,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL571,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL622,ETODOLAC,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL898,DIFLUNISAL,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL93645,ACECLOFENAC,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"pathways,proteins",1,9,0,PTGS2,R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,,10,,,True,True
CHEMBL1021,NEPAFENAC,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL112,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1,"mechanisms,pathways,proteins",1,11,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-3295583;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Anandamide amidohydrolase inhibitor | Cyclooxygenase inhibitor | Vanilloid receptor opener,13,,,True,True
CHEMBL1201180,DICLOFENAC EPOLAMINE,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
CHEMBL146095,GLAFENINE,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,"mechanisms,pathways,proteins",1,10,1,PTGS2,R-HSA-140180;R-HSA-2142770;R-HSA-2162123;R-HSA-6783783;R-HSA-6785807;R-HSA-73614;R-HSA-9018677;R-HSA-9018679;R-HSA-9025094;R-HSA-9027604,Cyclooxygenase inhibitor,12,,,True,True
