compound_name,chembl_id
valnemulin,CHEMBL1688852
valrocemide,CHEMBL471638
valrubicin,CHEMBL1096885
valsartan,CHEMBL1069
vandetanib,CHEMBL24828
vanillin,CHEMBL13883
vanitiolide,CHEMBL1380480
vanoxerine,CHEMBL281594
vardenafil,CHEMBL1520
varenicline,CHEMBL1076903
varespladib,CHEMBL148674
vasopressin,CHEMBL1201528
vatalanib,CHEMBL101253
veliparib,CHEMBL506871
velneperit,CHEMBL2016681
vemurafenib,CHEMBL1229517
venlafaxine,CHEMBL637
verbascoside,CHEMBL444478
vercirnon,CHEMBL2178578
verinurad,CHEMBL3707347
vernakalant,CHEMBL2111112
verteporfin,CHEMBL5314346
verubulin,CHEMBL492399
vesamicol,CHEMBL20943
vicriviroc,CHEMBL82301
vigabatrin,CHEMBL89598
vilanterol,CHEMBL1198857
vilazodone,CHEMBL439849
vildagliptin,CHEMBL142703
viloxazine,CHEMBL306700
vinburnine,CHEMBL1892145
vincamine,CHEMBL1165342
vindesine,CHEMBL3989543
vinorelbine,CHEMBL553025
vinpocetine,CHEMBL71752
vipadenant,CHEMBL447664
vitamin-B12,CHEMBL5308454
vitamin-E,CHEMBL47
voglibose,CHEMBL476960
volasertib,CHEMBL1233528
volinanserin,CHEMBL74355
vonoprazan,CHEMBL2079130
vorapaxar,CHEMBL493982
voreloxin,CHEMBL68117
voriconazole,CHEMBL638
vorinostat,CHEMBL98
voxelotor,CHEMBL4101807
walrycin-B,CHEMBL1096283
warfarin,CHEMBL1464
wiskostatin,CHEMBL1476463
wnt-c59,CHEMBL2139947
wortmannin,CHEMBL428496
xaliproden,CHEMBL1512580
xamoterol,CHEMBL75753
xanomeline,CHEMBL21536
xanthone,CHEMBL186784
xenalipin,CHEMBL2104509
xibenolol,CHEMBL347795
xilobam,CHEMBL4303146
xylazine,CHEMBL297362
xylometazoline,CHEMBL312448
xylose,CHEMBL1236821
yoda-1,CHEMBL4303374
yohimbine,CHEMBL15245
zacopride,CHEMBL18041
zafirlukast,CHEMBL603
zalcitabine,CHEMBL853
zaldaride,CHEMBL1474352
zaltidine,CHEMBL70209
zaltoprofen,CHEMBL1765291
zamifenacin,CHEMBL27507
zanamivir,CHEMBL222813
zardaverine,CHEMBL313842
zatebradine,CHEMBL69679
zeatin,CHEMBL525239
zebularine,CHEMBL504567
zibotentan,CHEMBL1628688
zidovudine,CHEMBL129
zileuton,CHEMBL93
zilpaterol,CHEMBL462313
zimelidine,CHEMBL37744
zinc-undecylenate,CHEMBL4303341
ziprasidone,CHEMBL708
zofenopril-calcium,CHEMBL331378
zolantidine,CHEMBL419296
zoledronic-acid,CHEMBL924
zolimidine,CHEMBL2105534
zolmitriptan,CHEMBL1185
zomepirac,CHEMBL19490
zometapine,CHEMBL174697
zoniporide,CHEMBL355862
zonisamide,CHEMBL750
zosuquidar,CHEMBL3907347
zotarolimus,CHEMBL219410
zotepine,CHEMBL285802
zoxazolamine,CHEMBL472566
zuclopenthixol,CHEMBL53904
