chembl_id,drug_name,smiles,phase,approved_for_AML,kg_link_count,evidence_entity_count,protein_count,pathway_count,moa_count,logP,logS,CYP3A4_inhibition,CYP2D6_inhibition,CYP2C9_inhibition,CYP2C19_inhibition,CYP1A2_inhibition,hERG_inhibition,AMES_mutagenic,PGP_inhibition,PAMPA_permeability,BBB_penetration,risk_sum,risk_norm,sol_score,logP_score,perm_score,admet_score
CHEMBL3301612,ENCORAFENIB,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,no,1,1,0,0,1,3.908400000000002,-4.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.23833333333333329,0.5228999999999995,1.0,0.6647466666666665
CHEMBL3301622,GILTERITINIB,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,4.0,yes,6,6,1,4,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3349001,AVN-944,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,,no,1,1,0,0,1,5.473680000000004,-4.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,4.0,0.5,0.32666666666666666,0.13157999999999892,0.5,0.3916493333333331
CHEMBL3353410,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,no,1,1,0,0,1,4.509800000000003,-4.38,0.5,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,2.5,0.3125,0.27,0.37254999999999927,1.0,0.6191349999999999
CHEMBL338604,C-1311,CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,,no,1,1,0,0,1,2.898000000000001,-2.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,2.0,0.25,0.6483333333333333,0.7754999999999997,0.5,0.6722666666666666
CHEMBL3414621,TAZEMETOSTAT,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,4.0,no,1,1,1,0,0,4.734660000000003,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5366666666666667,0.31633499999999914,0.0,0.5206003333333331
CHEMBL34259,METHOTREXATE,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL348475,TARIQUIDAR,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,,no,1,1,0,0,1,6.374600000000006,-5.8,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.625,0.03333333333333336,0.0,1.0,0.38791666666666663
CHEMBL350775,BIRICODAR,COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,,no,1,1,0,0,1,5.023800000000005,-0.228,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,2.5,0.3125,0.9620000000000001,0.24404999999999877,1.0,0.7318349999999998
CHEMBL3544910,MOTEXAFIN GADOLINIUM,,,no,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3544983,TESEVATINIB,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,,no,1,1,0,0,1,5.7945000000000055,-4.96,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.5,0.6875,0.17333333333333334,0.051374999999998616,1.0,0.4043166666666664
CHEMBL3545027,XL-281,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,,no,1,1,0,0,1,4.556820000000003,-5.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.375,0.11333333333333329,0.3607949999999993,1.0,0.5635756666666665
CHEMBL3545063,OSIMERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,,no,1,1,0,0,1,4.013800000000002,-2.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.615,0.4965499999999996,1.0,0.7785599999999998
CHEMBL3545155,JI-101,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,1.0,no,6,6,1,4,1,5.081900000000004,-5.17,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.13833333333333334,0.2295249999999991,0.0,0.33607166666666644
CHEMBL3545185,SELINEXOR,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3545215,BMS-911543,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1.0,no,4,4,1,3,0,3.495420000000002,-1.9,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.1875,0.6833333333333332,0.6261449999999995,0.0,0.5462706666666666
CHEMBL3545235,SIMOTINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CC2)C2(C1)OCCO2,,no,1,1,0,0,1,4.392200000000003,-4.89,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7.0,0.875,0.18500000000000005,0.40194999999999914,0.5,0.28613999999999984
CHEMBL3545241,AC-430,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,1.0,no,4,4,1,3,0,3.625720000000001,-3.65,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,5.0,0.625,0.39166666666666666,0.5935699999999997,1.0,0.5782973333333333
CHEMBL3545252,DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,,no,1,1,0,0,1,0.7855000000000025,-6.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.5,0.3125,0.0,0.6963750000000006,1.0,0.6299000000000001
CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,no,1,1,0,0,1,4.784200000000004,-6.34,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,3.5,0.4375,0.0,0.30394999999999905,1.0,0.5076649999999998
CHEMBL3545311,BRIGATINIB,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,no,1,1,0,0,1,5.090000000000003,-5.86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,3.0,0.375,0.02333333333333328,0.22749999999999915,0.5,0.39391666666666647
CHEMBL3545316,RINUCUMAB,,2.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL3545328,XL-019,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,1.0,no,4,4,1,3,0,3.4143000000000017,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.38833333333333336,0.6464249999999996,0.0,0.5132016666666666
CHEMBL3545335,AG-13958,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,,no,1,1,0,0,1,5.305220000000004,-3.56,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.5,0.3125,0.4066666666666667,0.17369499999999904,1.0,0.6066973333333332
CHEMBL3545365,ALTIRATINIB,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,,no,1,1,0,0,1,4.997100000000003,-6.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.25,0.0,0.2507249999999992,1.0,0.5626449999999998
CHEMBL3545396,BMS-690514,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,,no,1,1,0,0,1,1.3753999999999995,-1.75,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,3.0,0.375,0.7083333333333334,0.8438499999999999,0.5,0.6541866666666667
CHEMBL3545401,X-82,,2.0,no,10,6,2,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL3545402,XL-820,,2.0,no,31,23,3,20,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL3545403,BMS-833923,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,2.0,no,2,2,1,0,1,6.320520000000005,-1.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.375,0.6683333333333333,0.0,1.0,0.6024166666666667
CHEMBL3545413,FLUMATINIB,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,,no,1,1,0,0,1,5.004120000000004,-0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.8678333333333333,0.24896999999999903,1.0,0.7796106666666663
CHEMBL3545414,RIVOCERANIB MESYLATE,CS(=O)(=O)O.N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,,no,1,1,0,0,1,4.180380000000004,-1.93,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.375,0.6783333333333333,0.454904999999999,1.0,0.6953976666666666
CHEMBL3545427,CM-082,,3.0,no,31,23,3,20,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL359164,TROXACITABINE,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,2.0,no,7,7,6,0,1,-1.3107000000000002,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8366666666666666,0.17232499999999995,0.0,0.5517983333333333
CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,no,1,1,0,0,1,2.5238000000000005,-4.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.23833333333333329,0.8690499999999999,0.0,0.4839766666666666
CHEMBL361506,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,,no,1,1,0,0,1,0.615840000000003,0.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6539600000000008,0.0,0.6807920000000002
CHEMBL3622821,UPADACITINIB,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,3.0,no,4,4,1,3,0,2.9079000000000006,-3.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.375,0.425,0.7730249999999999,1.0,0.708355
CHEMBL3623290,AZD-3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,,no,1,1,0,0,1,4.309200000000003,-2.74,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.5,0.5625,0.5433333333333333,0.4226999999999992,1.0,0.5963316666666665
CHEMBL3644252,ARRY-382,Cc1cccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C)CC6)ccn45)cccc32)n1,,no,1,1,0,0,1,4.191620000000004,-3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.4683333333333333,0.452094999999999,0.0,0.49033566666666645
CHEMBL3647420,PYROTINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,,no,1,1,0,0,1,6.465080000000006,-5.06,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.5,0.3125,0.15666666666666673,0.0,1.0,0.5219583333333333
CHEMBL3653256,SIREMADLIN,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,2.0,no,2,2,1,0,1,4.693500000000004,-4.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.2966666666666667,0.32662499999999905,1.0,0.6809083333333331
CHEMBL3663929,NAQUOTINIB,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,,no,1,1,0,0,1,2.2634000000000016,-2.69,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.5,0.3125,0.5516666666666666,0.9341499999999996,1.0,0.7877883333333332
CHEMBL3674570,EDICOTINIB,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,,no,1,1,0,0,1,5.973380000000005,-6.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,2.5,0.3125,0.0,0.006654999999998745,1.0,0.4919559999999997
CHEMBL3678958,RUSERONTINIB,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,3.0,yes,6,6,1,4,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3707313,TRIFAROTENE,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,4.0,no,1,1,1,0,0,5.987600000000008,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.125,0.016666666666666607,0.0030999999999981043,0.0,0.3102033333333329
CHEMBL3707320,ALECTINIB HYDROCHLORIDE,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,,no,1,1,0,0,1,5.195080000000006,-7.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.20122999999999847,0.0,0.3464959999999997
CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,,no,1,1,0,0,1,-2.920400000000009,-2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016666666666666,0.0,0.0,0.4503333333333333
CHEMBL377300,BRIVANIB,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,,no,1,1,0,0,1,3.518440000000002,-1.81,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,0.3125,0.6983333333333333,0.6203899999999996,0.0,0.5043696666666666
CHEMBL378544,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,,no,1,1,0,0,1,3.3381000000000043,-3.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.25,0.375,0.6654749999999989,1.0,0.7205949999999997
CHEMBL3786098,PF-06459988,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,,no,1,1,0,0,1,2.126599999999999,-3.21,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.465,0.9683500000000003,1.0,0.821045
CHEMBL3786343,OLMUTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,,no,1,1,0,0,1,5.103500000000004,-5.68,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.05333333333333338,0.22412499999999902,1.0,0.6336166666666665
CHEMBL3787344,NAZARTINIB,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,no,1,1,0,0,1,4.316820000000003,-1.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,0.25,0.765,0.42079499999999914,0.5,0.6246589999999999
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,4.0,yes,3,3,2,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3809489,BEMCENTINIB,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,,no,1,1,0,0,1,4.882000000000005,-4.84,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,3.0,0.375,0.19333333333333336,0.27949999999999875,0.0,0.31331666666666647
CHEMBL3813873,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,4.0,no,27,23,2,20,1,5.228000000000002,-5.87,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5,0.02166666666666665,0.1929999999999994,1.0,0.4679333333333332
CHEMBL3833344,GANCOTAMAB,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL3833386,GALINPEPIMUT-S,,3.0,yes,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL3833389,DEXTROMORAMIDE,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,,no,1,1,0,0,1,3.7059000000000015,-3.04,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.375,0.49333333333333335,0.5735249999999996,0.0,0.4321216666666666
CHEMBL384467,DEXAMETHASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL389621,HYDROCORTISONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL39541,DOLASTATIN-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,,no,1,1,0,0,1,5.190400000000006,-2.18,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,2.0,0.25,0.6366666666666666,0.20239999999999858,1.0,0.680313333333333
CHEMBL39677,ACRIDINE,c1ccc2nc3ccccc3cc2c1,,no,1,1,0,0,1,3.3880000000000017,-3.3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.875,0.45,0.6529999999999996,1.0,0.51435
CHEMBL3984441,NINGETINIB,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,2.0,no,6,6,1,4,1,5.366020000000005,-5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.014999999999999977,0.15849499999999872,1.0,0.6346989999999997
CHEMBL3986824,LANRAPLENIB,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1,,no,1,1,0,0,1,2.0329,-5.32,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5,0.4375,0.11333333333333329,0.991775,1.0,0.6678966666666667
CHEMBL3989496,TEZACITABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)/C2=C\F)c(=O)n1.O,,no,1,1,0,0,1,-1.8952000000000004,-2.16,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.1875,0.64,0.02619999999999989,0.0,0.41761499999999996
CHEMBL3989512,SOBLIDOTIN,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,,no,1,1,0,0,1,3.992600000000008,-2.53,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.375,0.5783333333333334,0.501849999999998,1.0,0.6847866666666663
CHEMBL3989516,FOSTAMATINIB DISODIUM,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC.O.O.O.O.O.O.[Na+].[Na+],,no,1,1,0,0,1,-9.109699999999997,-2.91,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.515,0.0,1.0,0.6154999999999999
CHEMBL3989562,TERAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,,no,1,1,0,0,1,-0.1708000000000003,-2.15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,0.375,0.6416666666666667,0.45729999999999993,0.5,0.5635433333333333
CHEMBL3989677,HYDROCODONE BITARTRATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O=C(O)C(O)C(O)C(=O)O,,no,1,1,0,0,1,-1.838699999999997,-2.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.25,0.6416666666666667,0.04032500000000083,0.0,0.39889833333333347
CHEMBL3989825,CYCLOGUANIL PAMOATE,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,,no,1,1,0,0,1,7.442400000000007,-4.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.20500000000000007,0.0,0.0,0.34725
CHEMBL3989869,UMBRALISIB TOSYLATE,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F.Cc1ccc(S(=O)(=O)O)cc1,,no,1,1,0,0,1,7.904420000000008,-5.53,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.0783333333333333,0.0,1.0,0.5719166666666665
CHEMBL3989908,ENASIDENIB,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,3.0,no,1,1,1,0,0,4.292600000000002,-3.55,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.625,0.4083333333333334,0.4268499999999995,0.0,0.29828666666666653
CHEMBL3989914,GLESATINIB,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,,no,1,1,0,0,1,6.220500000000005,-4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.16999999999999993,0.0,1.0,0.634
CHEMBL3989921,NERATINIB MALEATE,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C.O=C(O)/C=C\C(=O)O,,no,1,1,0,0,1,5.644280000000004,-4.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.25,0.22166666666666668,0.08892999999999907,0.0,0.3246193333333331
CHEMBL3989931,ENASIDENIB MESYLATE,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1.CS(=O)(=O)O,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3989958,IVOSIDENIB,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3989962,PEMETREXED TROMETHAMINE,NC(CO)(CO)CO.NC(CO)(CO)CO.Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1.O.O,,no,1,1,0,0,1,-5.661399999999995,-2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.605,0.0,0.0,0.471
CHEMBL3989970,MAVELERTINIB,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,,no,1,1,0,0,1,0.6778999999999995,-2.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.6566666666666666,0.6694749999999998,0.0,0.5714783333333333
