chembl_id,compound_name,smiles,total_support_count,num_proteins,num_pathways,num_moas,ADMET_aggregate_score,mechanistic_score,final_score,confidence,source_edges,evidence_pubmed_ids
CHEMBL4085457,RITLECITINIB,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,5,1,4,0,0.9550114919581449,0.30526315789473685,0.7600869917391225,H,,
CHEMBL1944698,ZOTIRACICLIB,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,22,0,21,1,0.7631662755907618,0.7526315789473685,0.7600058665977437,H,,
CHEMBL1201749,DIFLUPREDNATE,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,10,1,8,1,0.8980597238204833,0.4368421052631579,0.7596944382532855,H,,
CHEMBL552212,LEXIBULIN,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,39,0,38,1,0.6565578599298846,1.0,0.7595905019509192,M,,
CHEMBL1200953,HYDROCORTISONE PROBUTATE,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,10,1,8,1,0.8939731340487596,0.4368421052631579,0.7568338254130791,H,,
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,11,1,10,0,0.8814082460994995,0.4631578947368421,0.7559331406907023,H,,
CHEMBL1744447,ROSUVASTATIN CALCIUM,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],5,0,4,1,0.9441184596033934,0.30526315789473685,0.7524618690907964,H,,
CHEMBL4594419,BMS-813160,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,5,0,4,1,0.9439592983113443,0.30526315789473685,0.7523504561863621,H,,
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,10,1,8,1,0.8866544475071587,0.4368421052631579,0.7517107448339584,H,,
CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,10,1,8,1,0.884465194958118,0.4368421052631579,0.7501782680496301,H,,
CHEMBL279785,MARIMASTAT,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,7,0,6,1,0.9159130692857335,0.35789473684210527,0.748507569552645,H,,
CHEMBL877,TRANEXAMIC ACID,NC[C@H]1CC[C@H](C(=O)O)CC1,5,0,4,1,0.9369431728530522,0.30526315789473685,0.7474391683655576,H,,
CHEMBL4071161,TIRABRUTINIB,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6,1,4,1,0.9253901902748415,0.3315789473684211,0.7472468174029154,H,,
CHEMBL1200613,TOLMETIN SODIUM,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],12,1,10,1,0.8572400055664089,0.48947368421052634,0.7469101091596441,H,,
CHEMBL4594293,ACALABRUTINIB MALEATE,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O=C(O)/C=C\C(=O)O,6,1,4,1,0.9247150116412878,0.3315789473684211,0.7467741923594278,H,,
CHEMBL2040682,CICLESONIDE,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,10,1,8,1,0.8789814419139882,0.4368421052631579,0.7463396409187391,H,,
CHEMBL5314649,RITLECITINIB TOSYLATE,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1,5,1,4,0,0.9335492592929591,0.30526315789473685,0.7450634288734924,H,,
CHEMBL139835,CYPROTERONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,10,1,8,1,0.8770409548532127,0.4368421052631579,0.7449812999761962,H,,
CHEMBL4297356,AZD-8848,CCCCOc1nc(N)c2[nH]c(=O)n(CCCN(CCCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,11,0,11,0,0.9509199261380362,0.2631578947368421,0.744591316717678,H,,
CHEMBL495727,AT-9283,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,23,0,22,1,0.7295118221960554,0.7789473684210526,0.7443424860635546,H,,
CHEMBL4210847,PF-00489791,CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,4,0,3,1,0.9418674083549656,0.2789473684210526,0.7429913963747917,H,,
CHEMBL4594254,SIMPINICLINE,C(=C/[C@H]1CCNC1)\c1cncnc1,4,0,3,1,0.9396966312521744,0.2789473684210526,0.7414718524028379,H,,
CHEMBL1274,NILUTAMIDE,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,4,0,3,1,0.9394848995102631,0.2789473684210526,0.7413236401834999,H,,
CHEMBL1046,AMINOCAPROIC ACID,NCCCCCC(=O)O,5,0,4,1,0.9278938940776621,0.30526315789473685,0.7411046732227845,H,,
CHEMBL3707348,ACALABRUTINIB,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,6,1,4,1,0.9164624497551316,0.3315789473684211,0.7409973990391183,H,,
CHEMBL3989740,DOXYCYCLINE HYCLATE,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,8,0,7,1,0.893748661118099,0.38421052631578945,0.7408872206774061,H,,
CHEMBL2304041,SAGOPILONE,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,38,0,38,0,0.6369245439023736,0.9736842105263158,0.7379524438895563,M,,
CHEMBL4065122,FENEBRUTINIB,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,6,1,4,1,0.9120674959188589,0.3315789473684211,0.7379209313537276,H,,
CHEMBL995,LOSARTAN POTASSIUM,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],5,0,4,1,0.9230303438863169,0.30526315789473685,0.7377001880888429,H,,
CHEMBL1928262,GISADENAFIL,CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCOC)nc2c(=O)[nH]1,4,0,3,1,0.9332369850402762,0.2789473684210526,0.7369501000545091,H,,
CHEMBL4297477,BREPOCITINIB,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,22,0,21,1,0.7298533170979742,0.7526315789473685,0.7366867956527925,H,,
CHEMBL2105682,EDOXABAN TOSYLATE,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1,3,0,2,1,0.9435366540530414,0.25263157894736843,0.7362651315213394,H,,
CHEMBL46618,OTAMIXABAN,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1,3,0,2,1,0.9427123055637328,0.25263157894736843,0.7356880875788234,H,,
CHEMBL2110372,RANITIDINE HYDROCHLORIDE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,2,0,1,1,0.9537697198062463,0.22631578947368422,0.7355335407064776,M,,
CHEMBL2068724,ACAMPROSATE CALCIUM,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],10,0,9,1,0.8626798704739477,0.4368421052631579,0.7349285409107107,H,,
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,4,0,3,1,0.9292930037733829,0.2789473684210526,0.7341893131676838,H,,
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,29,0,28,1,0.6469178007332672,0.9368421052631579,0.7338950920922345,M,,
CHEMBL4297492,GSK-2245035,CCC[C@H](C)Oc1nc(N)c2[nH]c(=O)n(CCCCCN3CCCCC3)c2n1,11,0,11,0,0.9351597516525276,0.2631578947368421,0.7335591945778219,H,,
CHEMBL1096,AMLEXANOX,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,4,0,3,1,0.9275084165172478,0.2789473684210526,0.7329401020883892,H,,
CHEMBL3989408,IBUPROFEN SODIUM,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],12,1,10,1,0.8363332710680549,0.48947368421052634,0.7322753950107963,H,,
CHEMBL2218894,FLUVASTATIN SODIUM,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],5,0,4,1,0.9152034244119143,0.30526315789473685,0.732221344456761,H,,
CHEMBL2103829,FAXELADOL,CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1,4,0,3,1,0.9259860668504295,0.2789473684210526,0.7318744573216164,H,,
CHEMBL1742461,LAFUTIDINE,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,2,0,1,1,0.9480575149195815,0.22631578947368422,0.7315349972858122,M,,
CHEMBL515606,CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,2,0,1,1,0.947991776166136,0.22631578947368422,0.7314889801584004,M,,
CHEMBL2424780,VESATOLIMOD,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,11,0,11,0,0.9321331902480798,0.2631578947368421,0.7314406015947085,H,,
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],10,1,8,1,0.8574095656595393,0.4368421052631579,0.7312393275406248,H,,
CHEMBL3989826,OXYCODONE TEREPHTHALATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,4,0,3,1,0.9250370337463537,0.2789473684210526,0.7312101341487633,H,,
CHEMBL1200343,PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,2,0,1,1,0.9471059255492814,0.22631578947368422,0.7308688847266022,M,,
CHEMBL467084,LANICEMINE,N[C@@H](Cc1ccccn1)c1ccccc1,9,0,9,0,0.953665299863516,0.21052631578947367,0.7307236046413033,H,,
CHEMBL2103849,UDENAFIL,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,4,0,3,1,0.9243039714186314,0.2789473684210526,0.7306969905193578,H,,
CHEMBL660,AMANTADINE,NC12CC3CC(CC(C3)C1)C2,9,0,9,0,0.9527977750421496,0.21052631578947367,0.7301163372663467,H,,
CHEMBL1168,RAMIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,2,0,1,1,0.9455868418658174,0.22631578947368422,0.7298055261481774,M,,
CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl,4,0,3,1,0.9229503995504054,0.2789473684210526,0.7297494902115995,H,,
CHEMBL3989920,PITAVASTATIN SODIUM,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],5,0,4,1,0.9100878411432547,0.30526315789473685,0.7286404361686993,H,,
CHEMBL1516,OLMESARTAN,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5,0,4,1,0.9095878919902587,0.30526315789473685,0.7282904717616021,H,,
CHEMBL4650276,SHR3680,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OC[C@@H](O)CO)cc1,4,0,3,1,0.9208491692670002,0.2789473684210526,0.7282786290132159,H,,
CHEMBL3936761,ZANUBRUTINIB,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,6,1,4,1,0.8972536826611717,0.3315789473684211,0.7275512620733464,H,,
CHEMBL198362,RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,3,0,2,1,0.9306703010677871,0.25263157894736843,0.7272586844316615,H,,
CHEMBL1200659,ENALAPRIL MALEATE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,2,0,1,1,0.9415121085449729,0.22631578947368422,0.7269532128235863,M,,
CHEMBL1790041,RANITIDINE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2,0,1,1,0.9414294056252844,0.22631578947368422,0.7268953207798043,M,,
CHEMBL289351,FOSBRETABULIN DISODIUM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+],39,0,38,1,0.6095752937083523,1.0,0.7267027055958466,M,,
CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,38,0,38,0,0.6205595241790884,0.9736842105263158,0.7264969300832567,M,,
CHEMBL206815,APRATASTAT,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,4,0,3,1,0.9175435994326545,0.2789473684210526,0.725964730129174,H,,
CHEMBL3183075,NIZATIDINE,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,2,0,1,1,0.9400052586506811,0.22631578947368422,0.7258984178975819,M,,
CHEMBL1873475,IBRUTINIB,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6,1,4,1,0.8929989236492092,0.3315789473684211,0.7245729307649726,H,,
CHEMBL2107834,RIOCIGUAT,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,2,1,1,0,0.9375273696041962,0.22631578947368422,0.7241638955650426,M,,
CHEMBL589583,DELAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,2,0,1,1,0.9370965440094201,0.22631578947368422,0.7238623176486992,M,,
CHEMBL1951914,AZD5672,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,5,0,4,1,0.9032376995744908,0.30526315789473685,0.7238453370705646,H,,
CHEMBL1200988,METHANTHELINE BROMIDE,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],2,0,1,1,0.9360711569031499,0.22631578947368422,0.7231445466743102,M,,
CHEMBL1200987,EPROSARTAN MESYLATE,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O,5,0,4,1,0.9020850547274333,0.30526315789473685,0.7230384856776243,H,,
CHEMBL4650321,ORELABRUTINIB,C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,6,1,4,1,0.8904896159713116,0.3315789473684211,0.7228164153904444,H,,
CHEMBL1519,TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,2,0,1,1,0.9352935044290417,0.22631578947368422,0.7226001899424344,M,,
CHEMBL3183409,APALUTAMIDE,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,4,0,3,1,0.9125167336955067,0.2789473684210526,0.7224459241131704,H,,
CHEMBL1565476,APAZONE,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,12,1,10,1,0.8210940961811224,0.48947368421052634,0.7216079725899435,H,,
CHEMBL317094,IMIDAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,2,0,1,1,0.9333448411700164,0.22631578947368422,0.7212361256611166,M,,
CHEMBL1069,VALSARTAN,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,5,0,4,1,0.8992835555436615,0.30526315789473685,0.7210774362489841,H,,
CHEMBL4116008,CERDULATINIB,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,22,0,21,1,0.7066247260952178,0.7526315789473685,0.720426781950863,H,,
CHEMBL395091,ESKETAMINE,CN[C@]1(c2ccccc2Cl)CCCCC1=O,9,0,9,0,0.9388153472315145,0.21052631578947367,0.7203286377989022,H,,
CHEMBL742,KETAMINE,CNC1(c2ccccc2Cl)CCCCC1=O,9,0,9,0,0.9388153472315145,0.21052631578947367,0.7203286377989022,H,,
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,2,0,1,1,0.9319466518585918,0.22631578947368422,0.7202573931431194,M,,
CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,2,0,1,1,0.931007095565606,0.22631578947368422,0.7195997037380294,M,,
CHEMBL1951143,FIMASARTAN,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5,0,4,1,0.8954787189766371,0.30526315789473685,0.718414050652067,H,,
CHEMBL1200692,OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5,0,4,1,0.8945177555597185,0.30526315789473685,0.7177413762602239,H,,
CHEMBL4594275,GUSACITINIB,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,28,0,28,0,0.7204226983166966,0.7105263157894737,0.7174537835585297,H,,
CHEMBL4163691,POSELTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,6,1,4,1,0.8813541627639361,0.3315789473684211,0.7164215981452815,H,,
CHEMBL4297507,DELGOCITINIB,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,28,0,28,0,0.7186951398827843,0.7105263157894737,0.7162444926547911,H,,
CHEMBL1016,CANDESARTAN,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5,0,4,1,0.8919193395241791,0.30526315789473685,0.7159224850353464,H,,
CHEMBL3702854,RILZABRUTINIB,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,6,1,4,1,0.8805776612519067,0.3315789473684211,0.7158780470868611,H,,
CHEMBL2159122,ELUXADOLINE,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,4,0,3,1,0.9029168342120052,0.2789473684210526,0.7157259944747194,H,,
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl,9,0,9,0,0.9320829223646532,0.21052631578947367,0.7156159403920993,H,,
CHEMBL1714,KETAMINE HYDROCHLORIDE,CNC1(c2ccccc2Cl)CCCCC1=O.Cl,9,0,9,0,0.9320829223646532,0.21052631578947367,0.7156159403920993,H,,
CHEMBL1560,CAPTOPRIL,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,2,0,1,1,0.9250219193405947,0.22631578947368422,0.7154100803805216,M,,
CHEMBL511115,CILOMILAST,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,4,0,3,1,0.9021265584071506,0.2789473684210526,0.7151728014113212,H,,
CHEMBL3590187,CLASCOTERONE,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4,0,3,1,0.9019475638932748,0.2789473684210526,0.7150475052516081,H,,
CHEMBL2107771,RALFINAMIDE,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,10,0,9,1,0.8339202949126234,0.4368421052631579,0.7147968380177838,H,,
CHEMBL1231124,AZD-1480,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,22,0,21,1,0.698139207107876,0.7526315789473685,0.7144869186597238,M,,
CHEMBL57242,AZILSARTAN,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,5,0,4,1,0.8892847025450263,0.30526315789473685,0.7140782391499395,H,,
CHEMBL1201234,MEPHENTERMINE,CNC(C)(C)Cc1ccccc1,7,0,7,0,0.950548533732973,0.15789473684210525,0.7127523946657127,H,,
CHEMBL4650343,IZENCITINIB,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1,28,0,28,0,0.7134120678673697,0.7105263157894737,0.7125463422440008,H,,
CHEMBL2443262,OLICERIDINE,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,4,0,3,1,0.8974635469799556,0.2789473684210526,0.7119086934122847,H,,
CHEMBL900,ORPHENADRINE,Cc1ccccc1C(OCCN(C)C)c1ccccc1,10,0,10,0,0.9153115136885487,0.23684210526315788,0.7117706911609314,H,,
CHEMBL770,TOLAZOLINE,c1ccc(CC2=NCCN2)cc1,8,0,8,0,0.9369123322717906,0.18421052631578946,0.7111017904849902,H,,
CHEMBL1981592,AVIPTADIL,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O,8,0,7,1,0.850610164048492,0.38421052631578945,0.7106902727286812,H,,
CHEMBL5095049,PACRITINIB CITRATE,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1.O=C(O)CC(O)(CC(=O)O)C(=O)O,22,0,21,1,0.6923553450905879,0.7526315789473685,0.7104382152476221,M,,
CHEMBL553025,VINORELBINE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,38,0,38,0,0.5975214750983487,0.9736842105263158,0.7103702957267388,M,,
CHEMBL3989676,OXYPHENBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O.O,12,1,10,1,0.8043505986565687,0.48947368421052634,0.7098875243227559,H,,
CHEMBL2364574,DOXYCYCLINE CALCIUM,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2],8,0,7,1,0.8489689833275352,0.38421052631578945,0.7095414462240115,H,,
CHEMBL1657,TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,5,1,3,1,0.882739339524179,0.30526315789473685,0.7094964850353463,H,,
